ID,price,appraisaloffer,online_appraisal_flag,model_year,mileage,make,model,trim_descrip,body,color,engine,cylinders,mpg_city,mpg_highway,horsepower,fuel_capacity,market
7688,32500,7500,0,2011,50,AIH,AIH_26,Premium,E,White,4.0L,6,17,21,270,23,3
7689,22500,12500,0,2012,45,KQZ,KQZ_4,Not Premium,E,Gray,1.5L,4,22,28,179,15,16
7690,27500,17500,1,2013,30,HXQ,HXQ_14,Premium,F,Tan,1.5L,4,29,35,192,14,9
7691,22500,17500,0,2013,20,CFK,CFK_6,Premium,E,Black,2.4L,4,21,29,180,12,8
7692,57500,2500,0,2016,5,AIH,AIH_8,null,D,White,5.7L,8,13,17,381,38,4
7693,32500,2500,0,2010,100+,LTX,LTX_24,Not Premium,E,Tan,5.3L,8,16,22,355,26,4
7694,27500,2500,0,2014,50,CFK,CFK_10,Premium,E,Red,2.0L,4,19,27,270,15,2
7695,42500,27500,1,2015,65,AIH,AIH_32,Premium,D,Gray,3.5L,6,18,22,278,21,10
7696,27500,7500,0,2016,15,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,7
7697,27500,22500,0,2013,50,AIH,AIH_13,Not Premium,F,White,2.5L,4,28,39,203,16,8
7698,32500,2500,1,2015,40,AIH,AIH_5,Not Premium,E,Gray,2.5L,4,26,35,203,14,8
7699,42500,27500,0,2015,15,KQZ,KQZ_11,Premium,B,Gray,5.0L,8,15,24,460,16,10
7700,12500,2500,1,2010,35,BGZ,BGZ_16,Not Premium,F,Silver,2.4L,4,23,34,192,18,7
7701,17500,2500,0,2013,25,CFK,CFK_6,Not Premium,E,Gray,2.4L,4,22,30,180,12,11
7702,17500,2500,0,2008,80,OFW,OFW_2,Premium,F,White,2.4L,4,36,40,199,17,3
7703,22500,7500,0,2010,60,ARU,ARU_25,Premium,E,White,3.5L,6,21,28,260,19,6
7704,17500,2500,0,2012,30,BGZ,BGZ_4,Not Premium,E,Red,2.4L,4,23,30,181,16,14
7705,17500,2500,0,2011,25,HXQ,HXQ_8,Not Premium,F,Blue,2.0L,4,31,41,158,12,14
7706,32500,12500,0,2011,65,FJE,FJE_9,null,E,Black,3.6L,6,18,25,295,24,2
7707,32500,2500,1,2013,40,CFK,CFK_8,Premium,E,Black,3.6L,6,18,25,293,24,14
7708,32500,2500,0,2013,10,AIH,AIH_32,Not Premium,D,Silver,2.7L,4,19,22,159,21,7
7709,32500,42500,0,2013,25,HXQ,HXQ_14,Premium,F,Silver,2.0L,4,22,32,252,14,4
7710,32500,2500,0,2015,15,CFK,CFK_10,Premium,E,Burgundy,2.4L,4,22,31,180,15,11
7711,42500,17500,0,2014,40,LTX,LTX_3,Premium,E,Silver,3.6L,6,17,25,310,21,7
7712,17500,2500,1,2013,40,KQZ,KQZ_20,Not Premium,F,Gray,1.6L,4,27,35,120,12,14
7713,32500,7500,0,2013,45,HXQ,HXQ_1,Premium,E,Blue,3.5L,6,19,27,280,19,15
7714,17500,2500,0,2011,90,BGZ,BGZ_17,Not Premium,E,Blue,2.4L,4,21,29,185,18,8
7715,27500,2500,0,2016,5,HDT,HDT_10,null,F,Gray,2.5L,4,27,35,182,18,5
7716,17500,2500,0,2014,30,ARU,ARU_12,Not Premium,F,White,2.5L,4,28,39,182,16,1
7717,52500,12500,0,2014,20,BZQ,BZQ_6,Not Premium,D,White,6.4L,8,null,null,410,31,15
7718,32500,17500,0,2014,30,HDT,HDT_3,Premium,E,Silver,2.5L,4,26,33,182,16,13
7719,32500,2500,0,2016,5,AIH,AIH_32,Not Premium,D,Gray,2.7L,0,20,23,159,21,8
7720,42500,12500,1,2016,15,KQZ,KQZ_14,null,E,White,2.0L,4,21,26,250,16,15
7721,47500,27500,0,2015,15,LTX,LTX_9,Premium,D,Silver,5.3L,8,19,22,355,24,6
7722,27500,12500,0,2014,25,HXQ,HXQ_14,Premium,F,Gray,1.5L,4,29,35,192,14,10
7723,32500,12500,0,2013,30,CFK,CFK_8,Not Premium,E,Black,3.6L,6,18,25,293,24,3
7724,22500,27500,0,2015,25,ARU,ARU_18,Not Premium,F,Black,2.0L,4,29,39,149,12,9
7725,27500,37500,0,2014,15,ARU,ARU_3,Not Premium,F,Silver,3.5L,6,20,30,300,18,1
7726,17500,12500,1,2009,55,HXQ,HXQ_14,Premium,F,Black,2.4L,4,26,34,189,17,9
7727,17500,2500,0,2014,25,AIH,AIH_25,Not Premium,F,White,1.8L,4,28,36,132,13,8
7728,22500,7500,0,2014,10,HXQ,HXQ_8,Not Premium,F,Gray,2.0L,4,30,38,158,12,8
7729,42500,2500,0,2014,20,AIH,AIH_26,Premium,E,White,4.0L,6,17,20,270,23,10
7730,17500,2500,0,2013,30,ARU,ARU_14,Not Premium,E,White,2.0L,4,24,30,141,14,6
7731,17500,2500,0,2013,35,GUK,GUK_8,Not Premium,E,Gray,2.4L,4,23,28,168,15,6
7732,42500,17500,1,2015,65,LTX,LTX_24,Not Premium,E,White,5.3L,8,15,21,355,26,7
7733,37500,22500,1,2014,25,AIH,AIH_15,Not Premium,E,White,3.5L,6,21,27,295,19,15
7734,22500,7500,0,2010,85,HXQ,HXQ_1,Premium,E,Black,3.5L,6,18,25,250,21,6
7735,22500,17500,0,2014,20,AIH,AIH_1,Not Premium,E,White,2.0L,4,27,31,144,13,8
7736,37500,7500,0,2013,15,KQZ,KQZ_11,Premium,B,Blue,5.0L,8,15,25,435,16,8
7737,27500,2500,0,2014,10,KQZ,KQZ_11,Not Premium,B,Gray,2.3L,4,21,30,310,15,15
7738,27500,2500,0,2010,35,LTX,LTX_3,Not Premium,E,Tan,3.6L,6,17,24,281,22,11
7739,32500,2500,0,2013,40,CFK,CFK_8,Premium,E,White,3.6L,6,18,25,293,24,11
7740,32500,17500,0,2013,50,KQZ,KQZ_15,Not Premium,E,Gray,3.5L,6,17,24,290,18,6
7741,22500,2500,1,2014,30,CZV,CZV_8,Premium,E,Blue,2.0L,4,29,34,148,12,14
7742,17500,2500,0,2013,15,OFW,OFW_3,Not Premium,F,Silver,1.6L,4,28,38,130,11,7
7743,22500,17500,1,2014,25,AIH,AIH_25,Not Premium,F,Gray,1.8L,4,28,35,132,13,8
7744,27500,12500,0,2015,40,NHY,NHY_4,null,F,Red,2.4L,4,24,34,201,13,5
7745,22500,7500,1,2015,45,ARU,ARU_4,Not Premium,E,Black,2.5L,4,26,33,170,14,11
7746,32500,12500,1,2013,40,AIH,AIH_15,Not Premium,E,Black,3.5L,6,20,26,295,19,5
7747,17500,7500,0,2012,45,LTX,LTX_16,Not Premium,F,Burgundy,1.4L,4,30,40,153,13,5
7748,17500,2500,0,2013,45,ARU,ARU_4,Not Premium,E,Blue,2.5L,4,25,32,170,14,14
7749,32500,2500,0,2015,15,AIH,AIH_5,Not Premium,E,Gray,2.5L,4,26,35,203,14,15
7750,12500,2500,0,2008,90,AIH,AIH_10,Not Premium,null,Blue,1.8L,4,51,48,98,11,15
7751,37500,12500,0,2013,15,JDZ,JDZ_58,null,E,White,3.5L,6,18,23,302,24,16
7752,32500,7500,1,2015,25,HAE,HAE_16,Not Premium,F,Blue,3.0L,6,19,27,300,20,9
7753,17500,2500,1,2012,60,ARU,ARU_12,Not Premium,F,White,2.5L,4,27,39,179,18,15
7754,22500,2500,0,2014,70,BGZ,BGZ_17,Not Premium,E,Silver,2.4L,4,22,29,185,18,1
7755,27500,12500,0,2012,50,LYP,LYP_22,Premium,F,Gray,2.0L,4,24,31,252,15,3
7756,17500,17500,0,2012,50,KQZ,KQZ_4,Not Premium,E,Red,1.5L,4,23,30,179,15,11
7757,22500,22500,1,2012,60,CFK,CFK_10,Not Premium,E,Silver,2.4L,4,21,30,184,15,8
7758,22500,22500,0,2013,35,FVQ,FVQ_4,Not Premium,E,Gray,2.5L,4,21,26,193,19,9
7759,17500,12500,0,2013,45,KQZ,KQZ_4,Not Premium,E,White,1.5L,4,23,30,179,15,9
7760,22500,2500,0,2011,75,FPH,FPH_10,Premium,E,Blue,2.0L,4,23,31,240,18,12
7761,47500,17500,0,2015,15,CIP,CIP_31,null,E,Gray,3.5L,6,19,26,295,19,12
7762,17500,2500,0,2010,55,KQZ,KQZ_4,Not Premium,E,Gray,1.6L,4,23,32,173,15,1
7763,37500,7500,0,2014,10,AIH,AIH_32,Not Premium,D,Gray,3.5L,6,18,22,278,21,14
7764,22500,17500,1,2013,40,KQZ,KQZ_11,Not Premium,B,Blue,2.3L,4,21,30,310,15,11
7765,47500,37500,1,2014,25,LTX,LTX_9,Not Premium,D,Gray,5.3L,8,17,23,355,24,15
7766,17500,2500,1,2009,100+,KQZ,KQZ_15,Not Premium,E,White,3.5L,6,17,24,290,18,15
7767,27500,2500,1,2015,20,AIH,AIH_13,Not Premium,F,Silver,2.5L,4,28,39,203,16,2
7768,22500,12500,0,2009,80,ARU,ARU_17,Not Premium,D,Red,4.0L,6,15,21,261,21,7
7769,22500,7500,0,2011,90,AIH,AIH_5,Not Premium,E,White,2.5L,4,22,29,176,15,4
7770,32500,27500,1,2012,60,BXO,BXO_2,Premium,G,Black,3.6L,6,19,28,287,19,4
7771,17500,17500,1,2015,50,BGZ,BGZ_5,Not Premium,null,Silver,2.0L,4,27,33,147,14,6
7772,47500,7500,0,2013,40,AIH,AIH_8,null,D,Brown,5.7L,8,13,17,381,38,15
7773,22500,12500,0,2013,35,CFK,CFK_1,Not Premium,E,Black,2.4L,4,20,25,172,13,7
7774,12500,2500,0,2008,95,HDT,HDT_7,null,null,Black,2.0L,4,27,36,148,14,14
7775,22500,17500,0,2013,50,AIH,AIH_5,Not Premium,E,Silver,2.5L,4,23,30,176,15,3
7776,27500,12500,0,2016,40,AIH,AIH_13,Not Premium,F,Blue,2.5L,4,28,39,203,16,2
7777,17500,2500,0,2010,60,HXQ,HXQ_8,Not Premium,F,Gray,1.8L,4,30,39,143,13,1
7778,17500,2500,0,2010,35,CZV,CZV_9,Not Premium,F,Black,2.5L,4,26,38,184,16,15
7779,22500,2500,0,2009,35,HDT,HDT_9,Premium,null,Gray,2.0L,4,25,33,148,15,5
7780,22500,12500,0,2011,50,CFK,CFK_6,Premium,E,Gray,2.4L,4,21,29,180,12,14
7781,17500,2500,0,2011,55,AIH,AIH_25,Premium,F,Silver,1.8L,8,29,37,132,13,1
7782,17500,2500,0,2012,50,OFW,OFW_20,Not Premium,E,White,2.0L,4,21,26,164,16,14
7783,12500,2500,1,2007,65,BGZ,BGZ_16,Not Premium,F,Gray,2.4L,4,24,35,200,18,2
7784,22500,32500,1,2014,15,JHO,JHO_10,Not Premium,F,Red,1.4L,4,30,40,147,13,7
7785,22500,17500,1,2013,25,AIH,AIH_13,Not Premium,F,Gray,2.5L,4,28,39,203,16,14
7786,37500,7500,1,2012,65,AIH,AIH_8,Not Premium,D,Red,5.7L,8,13,17,381,26,14
7787,57500,42500,1,2015,20,IZA,IZA_16,Not Premium,E,White,3.0L,6,21,26,335,21,4
7788,22500,2500,1,2013,30,FJE,FJE_1,Premium,E,Gray,2.4L,4,19,25,173,20,5
7789,22500,17500,1,2012,35,AIH,AIH_5,Not Premium,E,White,2.5L,4,23,30,176,15,15
7790,22500,7500,0,2010,65,HAE,HAE_16,Not Premium,F,White,3.7L,6,20,29,328,20,12
7791,27500,2500,0,2011,40,HDT,HDT_3,Premium,E,Green,2.5L,4,24,32,170,15,11
7792,27500,17500,0,2014,25,HXQ,HXQ_8,Premium,F,Gray,1.5L,4,30,38,174,12,5
7793,42500,32500,0,2015,15,NAJ,NAJ_1,Premium,F,Red,3.3L,6,17,25,365,15,7
7794,42500,17500,0,2013,40,FVQ,FVQ_1,Premium,D,White,6.2L,8,16,22,420,26,4
7795,27500,2500,0,2014,35,HXQ,HXQ_14,Not Premium,F,White,1.5L,4,30,38,192,14,5
7796,22500,7500,0,2014,40,KQZ,KQZ_1,Not Premium,F,Black,1.5L,4,23,34,181,16,5
7797,27500,2500,0,2013,20,NHY,NHY_9,null,E,Black,3.5L,6,19,27,279,16,14
7798,27500,7500,0,2013,35,IZA,IZA_32,Premium,E,Black,2.0L,4,22,31,228,16,10
7799,32500,2500,0,2012,50,CIP,CIP_22,null,E,Black,4.6L,8,15,18,301,23,4
7800,22500,2500,1,2014,45,ARU,ARU_14,Not Premium,E,Gray,2.0L,4,24,30,141,14,13
7801,57500,27500,0,2016,5,KQZ,KQZ_12,Not Premium,D,White,6.2L,8,null,null,385,48,6
7802,42500,22500,0,2010,60,AIH,AIH_8,Premium,D,Black,5.7L,8,13,17,381,26,14
7803,42500,22500,1,2014,20,KQZ,KQZ_3,Not Premium,D,White,3.5L,6,16,22,375,26,10
7804,32500,17500,0,2013,40,CFK,CFK_8,Not Premium,E,Black,3.6L,6,19,26,293,24,1
7805,27500,22500,0,2013,55,LYP,LYP_8,Premium,E,White,2.0L,4,23,27,252,18,1
7806,42500,17500,0,2015,15,IZA,IZA_39,Not Premium,E,White,2.0L,4,25,29,248,17,6
7807,12500,2500,0,2011,50,BGZ,BGZ_16,Not Premium,F,White,2.4L,4,24,35,185,18,11
7808,22500,7500,0,2012,35,KQZ,KQZ_23,Not Premium,E,Red,3.5L,6,20,29,280,18,15
7809,22500,2500,0,2013,50,KQZ,KQZ_23,Not Premium,E,Gold,2.0L,4,21,29,245,18,12
7810,47500,37500,null,2013,60,LTX,LTX_24,Not Premium,E,White,5.3L,8,16,22,355,26,14
7811,12500,2500,0,2010,65,KQZ,KQZ_6,Premium,F,Silver,3.5L,6,19,29,288,19,16
7812,27500,7500,0,2014,30,AIH,AIH_13,Premium,F,Silver,2.5L,4,28,39,206,16,10
7813,27500,22500,0,2013,25,LTX,LTX_20,Premium,E,Gray,1.5L,4,24,30,170,15,11
7814,27500,7500,0,2011,50,CIP,CIP_3,null,F,Silver,3.5L,6,21,31,268,17,14
7815,17500,7500,0,2008,35,FJE,FJE_3,Not Premium,G,Gold,3.6L,6,17,25,283,20,7
7816,32500,2500,0,2013,60,IZA,IZA_39,Premium,E,Blue,2.0L,4,22,29,248,17,14
7817,17500,2500,0,2014,30,ARU,ARU_18,Not Premium,F,Silver,1.8L,4,29,37,124,13,6
7818,22500,22500,0,2015,30,BGZ,BGZ_5,Not Premium,null,Blue,2.0L,4,27,33,147,14,8
7819,17500,2500,1,2014,15,HXQ,HXQ_8,Not Premium,F,Red,1.5L,4,32,42,174,12,6
7820,22500,2500,0,2012,40,HXQ,HXQ_10,Not Premium,E,Gray,1.5L,4,27,33,190,14,2
7821,17500,2500,0,2010,70,LTX,LTX_16,null,F,Blue,2.0L,4,27,46,151,15,13
7822,27500,12500,0,2014,35,CFK,CFK_10,Premium,E,White,3.2L,6,19,27,271,15,13
7823,27500,12500,1,2012,60,CFK,CFK_8,Not Premium,E,White,3.6L,6,18,25,293,24,5
7824,32500,12500,0,2011,65,LTX,LTX_9,Not Premium,D,White,5.3L,6,18,24,355,26,9
7825,42500,7500,0,2011,40,LTX,LTX_26,Not Premium,E,Pearl,5.3L,8,15,22,355,31,16
7826,42500,7500,0,2015,5,KQZ,KQZ_3,Not Premium,D,White,3.5L,6,15,21,375,23,3
7827,22500,12500,1,2013,35,JHO,JHO_11,Premium,F,Burgundy,2.0L,4,25,36,174,18,4
7828,37500,7500,0,2016,5,AIH,AIH_15,Not Premium,E,White,3.5L,6,21,29,295,17,5
7829,17500,2500,0,2011,60,AIH,AIH_25,null,F,Black,1.8L,4,29,37,132,13,5
7830,22500,7500,0,2013,40,HXQ,HXQ_14,Premium,F,White,1.5L,4,29,35,192,14,8
7831,27500,17500,0,2011,100+,KQZ,KQZ_3,Not Premium,D,Red,2.7L,6,17,23,325,23,11
7832,22500,2500,0,2012,25,AIH,AIH_13,Not Premium,F,White,2.5L,4,24,33,178,17,3
7833,37500,32500,0,2013,40,HDT,HDT_8,Premium,F,Blue,2.5L,4,16,22,305,15,2
7834,37500,22500,0,2010,100+,FVQ,FVQ_7,Premium,E,Gray,5.3L,8,16,23,355,26,6
7835,37500,7500,1,2010,100+,KQZ,KQZ_3,Premium,D,White,5.0L,8,15,21,385,23,6
7836,22500,22500,0,2011,60,HXQ,HXQ_10,Not Premium,E,Red,2.4L,4,25,31,185,15,11
7837,22500,12500,0,2008,90,HXQ,HXQ_1,Premium,E,Gray,3.5L,6,17,24,250,21,7
7838,17500,22500,0,2013,100+,ARU,ARU_4,Not Premium,E,White,2.5L,4,25,32,170,14,10
7839,22500,2500,0,2012,55,KQZ,KQZ_15,null,E,White,3.5L,6,16,23,290,18,8
7840,12500,2500,0,2010,40,BGZ,BGZ_6,Not Premium,F,Black,1.8L,4,26,39,145,13,16
7841,27500,2500,0,2014,25,ARU,ARU_14,Not Premium,E,Silver,2.0L,4,25,32,141,14,16
7842,22500,12500,0,2015,30,AIH,AIH_25,Not Premium,F,Red,2.0L,4,31,40,169,13,4
7843,22500,22500,0,2011,50,BGZ,BGZ_17,Not Premium,E,White,2.0L,4,20,27,240,18,8
7844,47500,17500,0,2015,5,JDZ,JDZ_33,null,F,Gray,2.0L,4,25,35,208,13,8
7845,27500,7500,0,2013,20,ARU,ARU_4,Premium,E,Black,2.5L,4,26,33,170,14,8
7846,22500,2500,0,2013,15,JHO,JHO_11,Premium,F,White,2.0L,4,25,36,174,18,15
7847,32500,7500,0,2012,45,JJQ,JJQ_3,Premium,E,White,2.0L,4,20,25,240,18,16
7848,17500,7500,1,2012,60,ARU,ARU_4,Not Premium,E,Blue,2.5L,4,25,32,170,14,5
7849,12500,2500,0,2006,65,HXQ,HXQ_15,null,null,Silver,1.5L,4,28,35,117,10,10
7850,22500,27500,1,2014,50,KQZ,KQZ_1,Premium,F,Blue,2.0L,4,21,31,245,16,14
7851,27500,2500,0,2010,80,CIP,CIP_31,null,E,White,3.5L,6,18,25,270,19,1
7852,17500,7500,0,2011,35,HXQ,HXQ_8,Not Premium,F,Gray,2.0L,4,31,41,158,12,14
7853,32500,32500,0,2013,55,CIP,CIP_3,null,F,White,3.5L,6,21,30,268,17,12
7854,37500,17500,0,2013,45,LTX,LTX_9,Not Premium,D,Gray,5.3L,8,16,22,355,26,2
7855,17500,7500,0,2011,60,OFW,OFW_6,Not Premium,F,Silver,1.8L,4,27,37,145,12,7
7856,22500,2500,1,2011,60,OFW,OFW_20,Premium,E,White,1.6L,4,24,28,175,16,3
7857,17500,2500,0,2007,100+,FVQ,FVQ_8,Premium,E,Black,2.4L,4,22,32,182,18,9
7858,22500,37500,1,2012,50,OFW,OFW_20,Not Premium,E,Blue,2.0L,4,23,30,164,16,6
7859,37500,12500,0,2011,50,BZQ,BZQ_4,Premium,D,White,5.7L,8,16,23,395,26,7
7860,42500,12500,0,2016,5,AIH,AIH_32,Premium,D,Black,3.5L,6,18,22,278,21,5
7861,22500,7500,0,2010,80,ARU,ARU_16,Premium,E,Black,3.5L,6,19,26,260,19,3
7862,22500,37500,null,2013,50,AIH,AIH_5,Not Premium,E,Gray,2.5L,4,23,30,176,15,8
7863,32500,17500,0,2014,20,HXQ,HXQ_10,Premium,E,Green,1.5L,4,27,33,190,14,14
7864,32500,7500,1,2015,20,HDT,HDT_3,Premium,E,Black,2.5L,4,26,33,182,16,4
7865,32500,17500,0,2012,40,IZA,IZA_31,Premium,B,White,3.0L,6,21,31,335,13,7
7866,27500,12500,0,2013,25,KQZ,KQZ_15,null,E,Blue,2.3L,4,16,22,280,18,4
7867,17500,12500,0,2013,30,JHO,JHO_4,Not Premium,E,Blue,2.0L,4,22,27,184,15,10
7868,62500,7500,0,2016,20,LTX,LTX_24,Not Premium,E,Black,3.0L,6,16,20,277,24,1
7869,22500,12500,0,2012,50,JHO,JHO_16,Not Premium,null,Blue,1.8L,4,25,34,170,13,14
7870,27500,2500,0,2011,100,BZQ,BZQ_4,Premium,D,Green,3.6L,6,16,23,305,26,4
7871,17500,2500,0,2012,45,AIH,AIH_5,Not Premium,E,Burgundy,2.5L,4,22,29,176,15,14
7872,32500,17500,1,2012,25,CFK,CFK_8,Premium,E,White,3.6L,6,18,25,295,24,3
7873,37500,22500,0,2012,40,KQZ,KQZ_11,Premium,B,Blue,5.0L,8,15,25,435,16,16
7874,17500,17500,1,2011,60,NKR,NKR_2,Premium,E,White,1.4L,4,25,33,138,14,6
7875,27500,22500,1,2012,65,KQZ,KQZ_15,Not Premium,E,Gray,3.5L,4,17,24,290,18,8
7876,17500,2500,0,2010,55,HDT,HDT_3,Premium,E,Silver,2.5L,4,24,32,170,15,2
7877,27500,2500,1,2014,45,CZV,CZV_10,Premium,E,Blue,2.5L,4,24,30,187,15,4
7878,22500,12500,1,2013,50,ARU,ARU_4,Not Premium,E,Gray,2.5L,4,25,32,170,14,15
7879,17500,7500,0,2012,60,OFW,OFW_6,Not Premium,F,Black,2.0L,4,29,38,147,14,6
7880,22500,7500,0,2016,20,AIH,AIH_25,Not Premium,F,Blue,2.0L,4,31,40,169,13,7
7881,22500,7500,1,2010,50,KQZ,KQZ_15,Not Premium,E,Gray,3.5L,6,17,23,290,18,7
7882,37500,42500,1,2013,30,CFK,CFK_5,Not Premium,E,Black,3.6L,6,17,23,270,21,14
7883,22500,7500,0,2015,25,AIH,AIH_5,Not Premium,E,Red,2.5L,4,25,33,203,14,5
7884,47500,12500,0,2013,25,CIP,CIP_22,Premium,E,Black,4.6L,8,15,18,301,23,10
7885,17500,2500,0,2010,65,KQZ,KQZ_1,Not Premium,F,Silver,2.5L,4,22,34,175,16,6
7886,47500,27500,1,2015,10,JDZ,JDZ_51,null,E,Gray,2.0L,4,23,31,221,15,14
7887,12500,2500,1,2011,75,KQZ,KQZ_20,Not Premium,null,Gray,1.6L,4,28,36,120,12,4
7888,27500,12500,0,2013,25,HDT,HDT_12,Premium,E,Blue,2.0L,4,27,33,152,16,11
7889,27500,12500,1,2013,35,CZV,CZV_10,Premium,E,Black,2.5L,4,24,30,187,15,14
7890,17500,2500,1,2012,20,CFK,CFK_6,Not Premium,E,Yellow,2.4L,4,22,30,180,12,1
7891,42500,22500,1,2015,30,LTX,LTX_9,Not Premium,D,Black,3.0L,6,20,23,277,24,10
7892,27500,12500,0,2014,40,CFK,CFK_10,Premium,E,Gray,3.2L,6,19,27,271,15,9
7893,17500,2500,0,2014,40,ARU,ARU_18,Not Premium,F,Gray,1.8L,4,29,37,124,13,8
7894,17500,7500,1,2010,100,HXQ,HXQ_10,Not Premium,E,Brown,2.4L,4,26,33,185,15,11
7895,27500,2500,0,2013,40,CZV,CZV_10,Premium,E,Gray,2.5L,4,24,30,187,15,9
7896,12500,2500,0,2010,95,AIH,AIH_33,Not Premium,null,Black,1.5L,4,53,46,99,9,10
7897,22500,2500,0,2011,35,CZV,CZV_10,Premium,E,Brown,2.5L,4,24,30,184,15,11
7898,32500,27500,0,2012,70,FVQ,FVQ_4,Premium,E,Black,3.6L,6,18,25,310,22,4
7899,27500,7500,0,2013,30,CZV,CZV_10,Premium,E,Gray,2.5L,4,24,30,187,15,7
7900,12500,2500,1,2001,100+,LTX,LTX_24,Not Premium,E,Gold,5.3L,8,15,19,295,26,2
7901,37500,22500,1,2014,35,AIH,AIH_28,Premium,F,Blue,3.5L,6,22,31,301,15,6
7902,17500,2500,0,2011,30,FJE,FJE_3,Not Premium,G,White,3.6L,6,17,25,283,20,8
7903,17500,2500,0,2007,80,HDT,HDT_7,null,null,Gray,2.0L,4,27,36,148,14,16
7904,27500,37500,1,2013,80,CIP,CIP_3,null,F,White,3.5L,6,21,30,268,17,15
7905,27500,22500,1,2011,70,JDZ,JDZ_20,null,E,White,2.0L,4,21,28,241,17,14
7906,22500,7500,0,2015,15,BGZ,BGZ_4,Not Premium,E,Orange,2.4L,4,23,30,181,16,16
7907,22500,12500,0,2013,85,HDT,HDT_8,null,F,White,2.0L,4,21,27,268,15,5
7908,17500,2500,0,2009,80,FVQ,FVQ_8,Premium,E,Silver,3.6L,6,22,32,301,18,6
7909,37500,22500,1,2013,40,AIH,AIH_32,Premium,D,Gray,3.5L,6,18,22,278,21,6
7910,27500,7500,1,2011,90,LTX,LTX_24,Not Premium,E,White,5.3L,8,16,23,355,26,12
7911,37500,7500,0,2014,40,FVQ,FVQ_4,Premium,E,Red,3.6L,6,17,25,310,22,5
7912,27500,7500,1,2014,35,CFK,CFK_8,Not Premium,E,Gray,3.6L,6,19,26,293,24,15
7913,27500,2500,0,2012,30,AIH,AIH_29,Not Premium,G,Silver,3.5L,6,19,27,296,20,12
7914,37500,12500,0,2014,15,JDZ,JDZ_33,null,F,White,2.0L,4,24,32,208,13,5
7915,17500,2500,0,2012,50,KQZ,KQZ_1,Not Premium,F,White,1.5L,4,23,34,181,16,9
7916,22500,2500,0,2013,25,CZV,CZV_10,Premium,E,Gray,2.5L,4,25,31,187,14,1
7917,17500,32500,0,2012,55,CZV,CZV_6,Premium,F,White,2.0L,4,28,37,155,13,9
7918,17500,7500,0,2009,70,OFW,OFW_11,Not Premium,F,Silver,2.4L,4,24,35,192,18,13
7919,32500,7500,0,2012,30,AIH,AIH_15,Premium,E,White,3.5L,6,21,27,295,19,9
7920,37500,27500,1,2014,25,HXQ,HXQ_1,Premium,E,Gray,3.5L,6,19,26,280,19,11
7921,22500,7500,0,2011,70,HXQ,HXQ_4,Not Premium,G,Blue,3.5L,6,19,28,248,21,10
7922,27500,2500,0,2012,50,HDT,HDT_4,Premium,null,Black,3.6L,6,20,27,256,18,5
7923,22500,2500,0,2015,5,ARU,ARU_14,Not Premium,E,Silver,2.0L,4,25,32,141,14,14
7924,22500,2500,0,2014,40,LTX,LTX_20,Not Premium,E,Silver,1.5L,4,26,32,170,14,5
7925,22500,32500,0,2011,65,HDT,HDT_3,Premium,E,Black,2.0L,4,23,28,250,15,2
7926,22500,2500,0,2012,35,CFK,CFK_8,Not Premium,E,Silver,3.6L,6,18,25,293,24,2
7927,22500,17500,0,2013,35,HXQ,HXQ_9,Not Premium,E,Green,1.8L,4,28,34,141,13,10
7928,27500,7500,1,2012,60,OFW,OFW_20,Premium,E,Orange,1.6L,4,24,28,175,16,3
7929,32500,17500,0,2013,35,ARU,ARU_25,Premium,E,Black,3.5L,6,21,28,260,19,1
7930,22500,17500,null,2010,50,CFK,CFK_10,Not Premium,E,Black,2.4L,4,21,28,184,15,4
7931,17500,2500,0,2013,55,HDT,HDT_12,Premium,E,White,2.0L,4,27,33,152,16,14
7932,22500,12500,null,2013,80,HXQ,HXQ_10,Premium,E,Burgundy,1.5L,4,28,34,190,14,4
7933,17500,2500,0,2013,60,LTX,LTX_16,Not Premium,F,Blue,1.4L,4,29,40,153,13,11
7934,17500,7500,0,2014,20,NKR,NKR_2,Not Premium,E,Gray,1.4L,4,25,30,138,14,11
7935,37500,12500,1,2014,40,HXQ,HXQ_1,Premium,E,Black,3.5L,6,19,26,280,19,11
7936,47500,7500,0,2013,30,JDZ,JDZ_10,null,E,Gray,2.0L,4,22,27,241,17,16
7937,27500,7500,0,2014,40,LTX,LTX_3,Not Premium,E,Silver,3.6L,6,18,27,310,19,9
7938,12500,2500,0,2011,100+,KQZ,KQZ_19,Not Premium,null,Gray,2.0L,4,26,36,160,12,14
7939,22500,7500,1,2012,10,CZV,CZV_6,Premium,null,White,2.0L,4,28,37,155,13,8
7940,17500,2500,0,2012,70,LTX,LTX_6,Not Premium,F,Black,1.5L,4,27,36,160,13,15
7941,27500,2500,0,2011,75,NHY,NHY_9,Premium,E,Gray,3.5L,6,19,28,279,16,14
7942,22500,2500,0,2014,20,HXQ,HXQ_14,Not Premium,F,White,1.5L,4,30,38,192,14,16
7943,27500,22500,0,2013,90,KQZ,KQZ_15,Not Premium,E,Gray,3.5L,6,16,22,290,18,14
7944,32500,27500,1,2014,10,CZV,CZV_10,Premium,E,White,2.5L,4,25,31,187,14,10
7945,17500,2500,0,2013,35,CZV,CZV_6,Premium,null,Black,2.5L,4,27,36,184,13,4
